order_id,customer_id,order_amount,currency,order_date,status,country_code,payment_method,fraud_flag,delivery_days,customer_age,product_category
10299,11633,282.8083091,BTC,10-26-23,Completed,DE,PayPal,No,7,54,Automotive
10300,12912,228.7023529,INR,10-27-23,Completed,DE,PayPal,No,6,74,Toys
10301,8782,433.1364258,BTC,10-28-23,Completed,XX,Credit Card,Yes,6,27,Electronics
10302,5707,335.394818,GBP,10-29-23,Completed,IN,Bank Transfer,No,13,58,Home & Kitchen
10303,6061,108.032615,USD,10-30-23,Completed,DE,Bank Transfer,No,7,45,Electronics
10304,7060,335.6098226,USD,10-31-23,Completed,DE,Bank Transfer,No,8,29,Toys
10305,6591,106.4626423,USD,11-1-23,Completed,CA,Bank Transfer,No,12,26,Automotive
10306,14181,251.3853798,GBP,11-2-23,Completed,US,Credit Card,No,11,32,Home & Kitchen
10307,10388,16.25869834,EUR,11-3-23,Cancelled,US,PayPal,No,5,34,Toys
10308,10822,298.3263453,INR,11-4-23,Completed,DE,PayPal,No,14,18,Automotive
10309,14849,7.79873913,BTC,11-5-23,Completed,US,Bank Transfer,No,7,25,Home & Kitchen
10310,12284,221.5922058,BTC,11-6-23,Completed,DE,PayPal,No,2,23,Automotive
10311,13719,411.9616434,GBP,11-7-23,Completed,UK,Bank Transfer,No,6,70,Clothing
10312,12846,117.242404,EUR,11-8-23,Completed,DE,Credit Card,No,6,50,Home & Kitchen
10313,11648,190.6610745,INR,11-9-23,Completed,CA,Credit Card,No,5,65,Automotive
10314,9011,53.11431085,INR,11-10-23,Completed,UK,Credit Card,No,1,22,Toys
10315,9856,216.3316978,GBP,11-11-23,Completed,US,Bank Transfer,No,8,18,Automotive
10316,13121,259.3356019,INR,11-12-23,Completed,IN,Bank Transfer,No,10,24,Automotive
10317,14393,332.5366437,EUR,11-13-23,Completed,DE,Bank Transfer,No,4,52,Clothing
10318,12514,87.4717063,USD,11-14-23,Completed,CA,Bitcoin,No,2,21,Electronics
10319,9362,350.5162142,EUR,11-15-23,Completed,DE,Bitcoin,No,3,22,Electronics
10320,11850,105.4912597,GBP,11-16-23,Completed,UK,Bank Transfer,No,3,65,Clothing
10321,11698,391.3768169,INR,11-17-23,Completed,IN,Credit Card,No,6,69,Electronics
10322,9139,308.8028237,GBP,11-18-23,Completed,DE,Credit Card,No,6,24,Clothing
10323,7116,442.1874722,BTC,11-19-23,Completed,IN,Bank Transfer,No,13,42,Toys
10324,11180,168.1841452,GBP,11-20-23,Completed,CA,Bank Transfer,No,14,45,Automotive
10325,9764,300.7187995,EUR,11-21-23,Completed,IN,Bank Transfer,No,6,41,Toys
10326,5101,378.1734474,GBP,11-22-23,Completed,XX,Credit Card,No,14,33,Toys
10327,9959,197.6992044,INR,11-23-23,Completed,IN,Credit Card,No,7,18,Home & Kitchen
10328,6549,375.288754,EUR,11-24-23,Completed,IN,Bitcoin,No,7,49,Automotive
10329,6650,184.4448961,GBP,11-25-23,Completed,CA,Credit Card,No,7,47,Clothing
10330,9429,82.61494186,BTC,11-26-23,Completed,XX,Bank Transfer,No,7,38,Clothing
10331,5123,430.5433899,INR,11-27-23,Completed,UK,Bitcoin,No,14,29,Toys
10332,11321,143.3134511,INR,11-28-23,Completed,UK,PayPal,No,3,47,Home & Kitchen
10333,14929,77.28418492,INR,11-29-23,Completed,CA,Bank Transfer,No,11,47,Automotive
10334,10864,21.62159276,EUR,11-30-23,Completed,CA,PayPal,No,14,50,Electronics
10335,8654,334.883863,USD,12-1-23,Refunded,UK,Bitcoin,No,4,20,Home & Kitchen
10336,14440,451.0350284,GBP,12-2-23,Completed,IN,PayPal,No,3,23,Home & Kitchen
10337,9184,320.8754812,GBP,12-3-23,Completed,CA,Bitcoin,No,4,52,Clothing
10338,13310,95.13313289,GBP,12-4-23,Completed,UK,Credit Card,No,3,27,Automotive
10339,9047,5.039497328,INR,12-5-23,Completed,XX,Bank Transfer,No,8,63,Automotive
10340,14497,128.6550999,BTC,12-6-23,Completed,DE,PayPal,No,1,73,Clothing
10341,11384,91.93327271,INR,12-7-23,Cancelled,US,Bank Transfer,No,6,38,Electronics
10342,12167,195.1133376,BTC,12-8-23,Completed,IN,Bank Transfer,No,11,53,Toys
10343,6169,414.6201737,BTC,12-9-23,Cancelled,IN,Bank Transfer,No,1,70,Automotive
10344,14126,90.09660475,EUR,12-10-23,Completed,IN,PayPal,No,1,28,Toys
10345,14801,442.1668441,USD,12-11-23,Completed,US,Credit Card,No,4,73,Automotive
10346,12202,198.7358627,INR,12-12-23,Completed,US,Credit Card,No,13,55,Electronics
10347,5615,292.9238076,EUR,12-13-23,Completed,XX,Credit Card,No,1,67,Automotive
10348,13162,100.9932504,INR,12-14-23,Completed,DE,Bitcoin,No,12,64,Clothing
10349,11689,282.7667297,BTC,12-15-23,Cancelled,UK,Bank Transfer,No,2,52,Home & Kitchen
10350,9195,180.6567661,EUR,12-16-23,Cancelled,CA,Bitcoin,No,1,25,Electronics
10351,13128,438.6645792,EUR,12-17-23,Completed,CA,PayPal,No,4,56,Automotive
10352,11603,396.7219666,INR,12-18-23,Completed,UK,Bitcoin,No,3,69,Automotive
10353,5368,68.32943888,BTC,12-19-23,Completed,UK,Bitcoin,No,3,67,Clothing
10354,9651,53.31344669,BTC,12-20-23,Completed,IN,PayPal,No,8,61,Home & Kitchen
10355,11855,202.085707,BTC,12-21-23,Completed,US,Bitcoin,No,1,74,Electronics
10356,12165,167.5972044,EUR,12-22-23,Completed,US,Credit Card,No,5,74,Home & Kitchen
10357,5234,417.2575201,EUR,12-23-23,Completed,IN,PayPal,No,13,38,Automotive
10358,9739,283.3649113,EUR,12-24-23,Completed,US,Bank Transfer,No,2,51,Electronics
10359,12251,365.8215201,BTC,12-25-23,Completed,US,PayPal,Yes,2,43,Home & Kitchen
10360,7945,25.9933836,EUR,12-26-23,Completed,US,PayPal,No,4,24,Clothing
10361,12365,311.6408297,USD,12-27-23,Completed,UK,Bitcoin,No,3,35,Home & Kitchen
10362,,125.2981554,USD,12-28-23,Cancelled,IN,Bank Transfer,No,4,61,Electronics
10363,8757,453.1349813,BTC,12-29-23,Completed,IN,Bitcoin,No,12,30,Home & Kitchen
10364,5729,172.3292015,INR,12-30-23,Completed,US,Bitcoin,No,10,53,Home & Kitchen
10365,10639,291.1987643,BTC,12-31-23,Completed,US,Bank Transfer,No,13,51,Clothing
10366,5408,117.4963716,INR,1-1-24,Completed,US,Credit Card,No,9,69,Clothing
10367,13988,348.7692569,INR,1-2-24,Completed,XX,Bitcoin,No,4,44,Electronics
10368,13184,267.0136325,BTC,1-3-24,Completed,CA,PayPal,No,13,51,Automotive
10369,6157,176.5787639,INR,1-4-24,Cancelled,IN,Credit Card,No,3,33,Automotive
10370,5826,245.0620994,EUR,1-5-24,Completed,IN,PayPal,No,4,69,Electronics
10371,10314,352.3296569,BTC,1-6-24,Completed,IN,PayPal,No,2,53,Clothing
10372,10244,177.0678495,GBP,1-7-24,Completed,US,Bank Transfer,No,2,26,Automotive
10373,5004,201.4161367,USD,1-8-24,Completed,US,Bitcoin,No,9,38,Automotive
10374,7948,393.4864565,USD,1-9-24,Completed,DE,Bank Transfer,No,2,40,Toys
10375,7524,366.3809287,GBP,1-10-24,Completed,IN,Bank Transfer,No,14,53,Clothing
10376,9947,452.5990097,EUR,1-11-24,Completed,US,Bitcoin,No,12,38,Electronics
10377,12943,477.2812063,INR,1-12-24,Completed,UK,Bank Transfer,No,9,61,Home & Kitchen
10378,13874,13.56158959,INR,1-13-24,Completed,US,Bitcoin,No,1,52,Home & Kitchen
10379,7611,226.1743717,GBP,1-14-24,Completed,XX,Bank Transfer,No,14,59,Toys
10380,5709,142.9254114,GBP,1-15-24,Completed,UK,Bank Transfer,No,12,62,Automotive
10381,10874,232.049693,BTC,1-16-24,Completed,US,Credit Card,No,1,26,Clothing
10382,13864,459.9834876,GBP,1-17-24,Completed,IN,Bitcoin,No,5,32,Toys
10383,10072,491.7003072,GBP,1-18-24,Cancelled,CA,Bitcoin,No,8,40,Toys
10384,12374,290.4317084,EUR,1-19-24,Completed,CA,Bitcoin,No,12,32,Automotive
10385,8819,493.9578389,GBP,1-20-24,Completed,XX,PayPal,No,6,61,Electronics
10386,14036,225.4670054,EUR,1-21-24,Completed,IN,Bitcoin,No,7,35,Home & Kitchen
10387,14453,476.2622814,BTC,1-22-24,Completed,DE,Credit Card,No,11,56,Clothing
10388,13619,68.1457141,INR,1-23-24,Completed,UK,Bank Transfer,No,3,46,Automotive
10389,13455,424.1765063,USD,1-24-24,Completed,UK,PayPal,No,1,52,Home & Kitchen
10390,14034,432.5991829,BTC,1-25-24,Completed,CA,Credit Card,No,1,28,Clothing
10391,9906,108.5366296,EUR,1-26-24,Completed,IN,Bitcoin,No,12,37,Toys
10392,6656,48.30001639,USD,1-27-24,Completed,US,Bitcoin,Yes,3,53,Home & Kitchen
10393,13567,51.71229242,INR,1-28-24,Completed,US,Bank Transfer,No,2,64,Clothing
10394,7959,251.199746,BTC,1-29-24,Completed,DE,Bitcoin,No,3,36,Automotive
10395,10551,457.0254095,GBP,1-30-24,Completed,CA,Bitcoin,No,1,19,Electronics
10396,10466,321.9041732,GBP,1-31-24,Completed,US,Bitcoin,No,7,45,Home & Kitchen
10397,14576,411.8407868,GBP,2-1-24,Completed,UK,Credit Card,No,5,49,Clothing
10398,14890,124.921948,USD,2-2-24,Completed,US,Bitcoin,No,7,22,Electronics
10399,14826,15.52439694,GBP,2-3-24,Completed,UK,PayPal,No,3,51,Home & Kitchen
10400,6057,253.8295479,GBP,2-4-24,Completed,DE,PayPal,No,11,59,Clothing
10401,8373,431.8349616,BTC,2-5-24,Completed,XX,Bitcoin,No,2,48,Toys
10402,8290,476.6825194,BTC,2-6-24,Completed,XX,Bitcoin,No,5,41,Electronics
10403,8204,60.37553351,USD,2-7-24,Completed,CA,Bitcoin,No,6,53,Toys
10404,7109,485.5056633,EUR,2-8-24,Completed,CA,PayPal,No,11,28,Electronics
10405,5312,142.0859768,INR,2-9-24,Refunded,UK,PayPal,No,5,51,Toys
10406,12171,378.0672615,BTC,2-10-24,Completed,UK,Credit Card,No,9,25,Electronics
10407,7838,362.5764992,USD,2-11-24,Completed,DE,PayPal,No,7,72,Home & Kitchen
10408,10620,437.3335964,GBP,2-12-24,Completed,CA,PayPal,No,14,33,Toys
10409,6171,349.4143059,USD,2-13-24,Completed,CA,Bitcoin,Yes,6,33,Automotive
10410,7799,32.70928037,EUR,2-14-24,Completed,UK,PayPal,No,10,25,Electronics
10411,7278,272.5084645,BTC,2-15-24,Completed,UK,Bank Transfer,No,9,38,Automotive
10412,8414,96.47227725,INR,2-16-24,Completed,XX,Bitcoin,No,12,29,Toys
10413,8492,314.1537397,EUR,2-17-24,Completed,US,PayPal,No,12,72,Clothing
10414,10435,244.6843724,BTC,2-18-24,Completed,DE,Bank Transfer,No,9,69,Toys
10415,7668,403.1181572,USD,2-19-24,Completed,IN,PayPal,No,5,72,Clothing
10416,13277,76.45862184,INR,2-20-24,Completed,UK,Credit Card,No,12,30,Toys
10417,11268,237.1984882,EUR,2-21-24,Cancelled,UK,Credit Card,No,11,64,Toys
10418,6614,247.5322813,GBP,2-22-24,Completed,CA,PayPal,No,3,31,Toys
10419,9670,46.88664223,BTC,2-23-24,Completed,US,Bank Transfer,No,5,46,Automotive
10420,5110,35.3226491,USD,2-24-24,Completed,UK,PayPal,No,3,69,Toys
10421,6153,413.9732825,BTC,2-25-24,Completed,US,PayPal,No,3,28,Automotive
10422,13100,301.140722,BTC,2-26-24,Completed,IN,PayPal,No,6,55,Electronics
10423,5611,467.669769,GBP,2-27-24,Completed,CA,Bitcoin,No,4,34,Electronics
10424,14602,475.5333551,INR,2-28-24,Completed,CA,Credit Card,No,12,38,Home & Kitchen
10425,12863,317.1054326,USD,2-29-24,Cancelled,US,PayPal,No,2,64,Home & Kitchen
10426,5064,193.677962,GBP,3-1-24,Completed,IN,Bitcoin,No,10,74,Automotive
10427,,191.1663351,GBP,3-2-24,Completed,CA,Bitcoin,No,4,36,Toys
10428,14308,55.23997008,USD,3-3-24,Completed,DE,PayPal,No,3,27,Home & Kitchen
10429,9274,51.64969116,INR,3-4-24,Completed,IN,Bitcoin,No,13,48,Automotive
10430,11053,425.9258806,BTC,3-5-24,Completed,DE,PayPal,Yes,11,28,Home & Kitchen
10431,12708,415.0747954,GBP,3-6-24,Completed,DE,PayPal,No,14,63,Home & Kitchen
10432,8777,490.0124624,BTC,3-7-24,Completed,IN,PayPal,No,14,59,Clothing
10433,8093,276.7107979,USD,3-8-24,Completed,DE,Bank Transfer,No,12,27,Home & Kitchen
10434,10000,359.2460194,USD,3-9-24,Completed,UK,Credit Card,No,11,48,Electronics
10435,5717,314.0858492,INR,3-10-24,Completed,DE,PayPal,No,1,19,Automotive
10436,8242,353.6046405,EUR,3-11-24,Completed,CA,Credit Card,No,1,73,Electronics
10437,10648,474.5509503,INR,3-12-24,Completed,DE,Bank Transfer,No,11,66,Toys
10438,7478,13.23764521,INR,3-13-24,Cancelled,IN,Credit Card,No,12,73,Clothing
10439,14502,186.1240349,GBP,3-14-24,Cancelled,UK,Bank Transfer,No,2,40,Clothing
10440,13105,89.65220169,USD,3-15-24,Completed,UK,Credit Card,No,9,66,Automotive
10441,11098,116.6686661,BTC,3-16-24,Completed,US,Credit Card,No,5,42,Toys
10442,12320,15.13021517,BTC,3-17-24,Completed,DE,Credit Card,No,13,55,Electronics
10443,7267,74.76276636,INR,3-18-24,Refunded,US,Bank Transfer,No,6,48,Automotive
10444,9195,273.0963385,GBP,3-19-24,Completed,DE,PayPal,No,8,62,Clothing
10445,13397,127.1727401,INR,3-20-24,Completed,US,Bank Transfer,No,3,69,Automotive
10446,5603,391.9023223,INR,3-21-24,Completed,UK,PayPal,No,6,22,Electronics
10447,6985,461.2657661,USD,3-22-24,Completed,CA,Bitcoin,No,8,44,Toys
10448,10008,346.146481,BTC,3-23-24,Completed,XX,Credit Card,No,9,50,Home & Kitchen
10449,11826,440.8621775,USD,3-24-24,Cancelled,DE,PayPal,No,2,38,Clothing
10450,13066,95.1538757,BTC,3-25-24,Completed,DE,Bitcoin,No,12,67,Electronics
10451,7778,298.2918768,GBP,3-26-24,Cancelled,DE,Bank Transfer,No,6,69,Automotive
10452,5935,212.3660494,INR,3-27-24,Refunded,IN,Bitcoin,No,14,19,Automotive
10453,11539,257.0395042,INR,3-28-24,Completed,XX,Bitcoin,No,7,48,Home & Kitchen
10454,7554,363.5499562,INR,3-29-24,Completed,IN,Bitcoin,No,10,65,Home & Kitchen
10455,13185,384.756149,GBP,3-30-24,Cancelled,IN,Bitcoin,No,10,31,Home & Kitchen
10456,10554,171.6356759,USD,3-31-24,Cancelled,US,Bitcoin,No,10,45,Electronics
10457,9056,391.7002934,BTC,4-1-24,Completed,CA,PayPal,No,14,39,Home & Kitchen
10458,5569,109.0240041,EUR,4-2-24,Completed,UK,PayPal,No,2,57,Toys
10459,6800,138.358311,EUR,4-3-24,Completed,IN,Bank Transfer,No,3,49,Clothing
10460,7087,477.0492081,USD,4-4-24,Cancelled,UK,Credit Card,No,8,28,Electronics
10461,14951,120.3995415,BTC,4-5-24,Completed,DE,Credit Card,No,9,47,Electronics
10462,10356,490.3479894,GBP,4-6-24,Completed,IN,Bank Transfer,No,2,37,Electronics
10463,10808,218.0127387,BTC,4-7-24,Completed,UK,PayPal,No,14,47,Home & Kitchen
10464,8623,98.07053797,EUR,4-8-24,Completed,CA,Credit Card,No,2,32,Toys
10465,13496,210.2235576,BTC,4-9-24,Completed,IN,Bitcoin,No,5,32,Toys
10466,7819,194.0134571,GBP,4-10-24,Completed,US,Bitcoin,No,10,68,Toys
10467,5806,181.0207695,GBP,4-11-24,Completed,US,Bank Transfer,No,1,48,Electronics
10468,5047,420.467419,INR,4-12-24,Completed,US,Bitcoin,No,1,33,Electronics
10469,7531,181.7971763,USD,4-13-24,Completed,IN,Credit Card,No,4,32,Home & Kitchen
10470,14926,327.8014488,USD,4-14-24,Completed,IN,Credit Card,No,1,60,Home & Kitchen
10471,8103,85.30293033,INR,4-15-24,Completed,CA,PayPal,No,10,74,Home & Kitchen
10472,9237,191.2510091,EUR,4-16-24,Completed,DE,PayPal,No,3,53,Automotive
10473,10961,458.943912,INR,4-17-24,Completed,CA,Credit Card,No,3,74,Home & Kitchen
10474,,238.7083024,USD,4-18-24,Completed,US,Bitcoin,No,13,65,Home & Kitchen
10475,6969,208.0372403,GBP,4-19-24,Cancelled,CA,Credit Card,No,11,66,Toys
10476,9627,378.9436399,EUR,4-20-24,Completed,DE,Bitcoin,No,6,59,Automotive
10477,8811,431.432924,USD,4-21-24,Refunded,US,Bank Transfer,No,9,23,Toys
10478,10161,222.9368008,EUR,4-22-24,Completed,US,Credit Card,No,9,24,Automotive
10479,12679,104.8338958,GBP,4-23-24,Completed,UK,PayPal,No,4,37,Home & Kitchen
10480,9298,292.7072866,BTC,4-24-24,Refunded,UK,Bitcoin,No,2,65,Toys
10481,13916,158.6581911,BTC,4-25-24,Completed,US,Bitcoin,No,5,44,Automotive
10482,6023,253.7764783,BTC,4-26-24,Completed,UK,Bank Transfer,No,12,38,Toys
10483,6598,244.0095077,EUR,4-27-24,Completed,CA,Bitcoin,No,1,73,Clothing
10484,7650,14.72458237,EUR,4-28-24,Refunded,UK,Credit Card,No,3,23,Toys
10485,10525,245.3792429,BTC,4-29-24,Completed,US,Bitcoin,No,8,62,Electronics
10486,7363,365.9594583,EUR,4-30-24,Refunded,IN,PayPal,No,13,51,Electronics
10487,10942,290.6873736,GBP,5-1-24,Completed,US,Credit Card,No,5,37,Electronics
10488,6174,207.4702297,BTC,5-2-24,Completed,IN,Bitcoin,No,9,42,Clothing
10489,8817,332.6577489,INR,5-3-24,Completed,DE,Credit Card,No,6,30,Toys
10490,12425,367.1971933,EUR,5-4-24,Completed,DE,Bank Transfer,No,12,18,Automotive
10491,10213,121.5330754,INR,5-5-24,Completed,DE,PayPal,No,4,70,Electronics
10492,7713,272.337499,INR,5-6-24,Refunded,CA,Bitcoin,No,1,73,Clothing
10493,8290,438.8893916,EUR,5-7-24,Completed,UK,Bitcoin,No,12,30,Home & Kitchen
10494,6747,285.5046742,GBP,5-8-24,Completed,US,Bank Transfer,No,5,61,Toys
10495,12016,424.1424846,GBP,5-9-24,Completed,XX,Bitcoin,No,10,42,Automotive
10496,12631,57.42055135,BTC,5-10-24,Completed,DE,PayPal,No,9,38,Clothing
10497,8835,56.6379571,INR,5-11-24,Completed,US,Bank Transfer,No,13,25,Toys
10498,8423,324.2299132,EUR,5-12-24,Completed,IN,PayPal,No,1,31,Toys
10499,5249,268.3896639,EUR,5-13-24,Cancelled,CA,Credit Card,No,1,19,Electronics
10500,5026,294.8630984,INR,5-14-24,Completed,IN,Credit Card,No,8,24,Toys
10501,12879,450.5462389,INR,5-15-24,Completed,US,PayPal,No,12,48,Clothing
10502,6772,206.6261403,BTC,5-16-24,Refunded,US,PayPal,No,3,74,Clothing
10503,8457,434.0158036,GBP,5-17-24,Completed,IN,Credit Card,No,8,33,Toys
10504,5904,370.9230784,BTC,5-18-24,Cancelled,CA,Bank Transfer,No,3,74,Home & Kitchen
10505,5004,409.1373639,BTC,5-19-24,Completed,US,Bitcoin,No,13,50,Clothing
10506,9462,217.946607,EUR,5-20-24,Completed,IN,PayPal,Yes,11,64,Automotive
10507,7000,115.0358743,GBP,5-21-24,Cancelled,DE,Bitcoin,No,11,45,Automotive
10508,6081,264.302394,BTC,5-22-24,Completed,IN,Bank Transfer,No,13,46,Home & Kitchen
10509,10221,404.4290293,EUR,5-23-24,Completed,US,PayPal,No,11,40,Home & Kitchen
10510,7566,373.2373841,USD,5-24-24,Refunded,DE,Bank Transfer,No,14,66,Toys
10511,14420,487.679176,USD,5-25-24,Cancelled,US,Bitcoin,No,3,45,Electronics
10512,12583,324.46845,BTC,5-26-24,Cancelled,XX,Credit Card,No,8,41,Automotive
10513,12983,345.3922715,USD,5-27-24,Completed,IN,PayPal,No,6,49,Home & Kitchen
10514,14316,480.1653737,INR,5-28-24,Completed,IN,Bitcoin,No,4,26,Electronics
10515,6090,197.437343,BTC,5-29-24,Completed,CA,PayPal,No,14,47,Home & Kitchen
10516,5630,288.9907523,USD,5-30-24,Completed,UK,Credit Card,No,13,70,Electronics
10517,14444,371.6268839,GBP,5-31-24,Completed,IN,Bitcoin,No,2,53,Electronics
10518,5127,486.4702585,BTC,6-1-24,Refunded,CA,Bank Transfer,No,14,24,Toys
10519,13188,268.3543435,EUR,6-2-24,Completed,UK,Bank Transfer,No,10,25,Home & Kitchen
10520,8506,59.98460937,EUR,6-3-24,Completed,IN,Credit Card,No,2,29,Toys
10521,6952,67.61708652,INR,6-4-24,Completed,IN,PayPal,No,5,68,Home & Kitchen
10522,9974,105.9920295,EUR,6-5-24,Completed,UK,Credit Card,No,13,39,Automotive
10523,7296,246.0636607,GBP,6-6-24,Completed,DE,Credit Card,No,5,66,Home & Kitchen
10524,11316,492.9361955,USD,6-7-24,Completed,DE,Bank Transfer,No,1,63,Clothing
10525,7641,358.1055265,USD,6-8-24,Completed,CA,PayPal,No,2,61,Clothing
10526,5953,291.1868688,EUR,6-9-24,Completed,UK,Credit Card,No,3,23,Toys
10527,6042,117.8575746,USD,6-10-24,Completed,IN,PayPal,No,13,69,Electronics
10528,8754,35.92770274,GBP,6-11-24,Completed,US,Credit Card,No,3,35,Clothing
10529,8102,317.8211581,EUR,6-12-24,Completed,IN,PayPal,No,10,22,Electronics
10530,9542,492.5739214,INR,6-13-24,Cancelled,IN,PayPal,No,13,63,Home & Kitchen
10531,12803,300.0041902,INR,6-14-24,Completed,XX,PayPal,No,11,52,Clothing
10532,9143,218.2288088,GBP,6-15-24,Completed,US,Credit Card,No,1,74,Toys
10533,7705,296.2553876,INR,6-16-24,Completed,CA,Bank Transfer,No,6,49,Clothing
10534,8110,327.005491,BTC,6-17-24,Cancelled,IN,PayPal,No,8,43,Electronics
10535,10469,278.6884182,BTC,6-18-24,Refunded,UK,Bitcoin,No,13,57,Automotive
10536,7397,299.4359616,EUR,6-19-24,Completed,XX,Bitcoin,No,7,35,Automotive
10537,,383.2595842,GBP,6-20-24,Completed,CA,PayPal,No,7,43,Electronics
10538,,426.5487098,GBP,6-21-24,Completed,DE,Credit Card,Yes,6,37,Clothing
10539,11093,23.36664107,GBP,6-22-24,Completed,IN,Credit Card,No,11,60,Electronics
10540,5409,432.3357355,INR,6-23-24,Completed,DE,Bank Transfer,No,3,55,Home & Kitchen
10541,10154,415.1190236,USD,6-24-24,Completed,US,Bank Transfer,No,14,39,Electronics
10542,12865,65.18297678,USD,6-25-24,Completed,DE,Bitcoin,No,5,60,Clothing
10543,13584,134.8399455,BTC,6-26-24,Completed,DE,Bitcoin,No,14,20,Home & Kitchen
10544,6657,319.2876615,GBP,6-27-24,Completed,UK,Bitcoin,No,1,44,Toys
10545,9612,195.1993807,USD,6-28-24,Completed,US,Bank Transfer,No,7,43,Toys
10546,13978,227.6821677,USD,6-29-24,Completed,CA,PayPal,No,2,23,Home & Kitchen
10547,6386,484.4643331,BTC,6-30-24,Completed,US,PayPal,No,2,18,Automotive
10548,14767,150.2835077,USD,7-1-24,Completed,CA,Credit Card,No,10,31,Clothing
10549,13060,110.6933979,GBP,7-2-24,Completed,US,Credit Card,Yes,9,40,Home & Kitchen
10550,6739,240.0816303,EUR,7-3-24,Cancelled,UK,Bank Transfer,No,7,63,Clothing
10551,5755,76.71400009,BTC,7-4-24,Completed,CA,PayPal,No,12,74,Home & Kitchen
10552,5273,455.538227,INR,7-5-24,Completed,UK,PayPal,No,12,28,Toys
10553,11426,206.6474211,INR,7-6-24,Completed,US,Bitcoin,No,5,54,Automotive
10554,10599,281.4982248,USD,7-7-24,Refunded,DE,Bank Transfer,No,5,58,Automotive
10555,6802,322.2745298,GBP,7-8-24,Completed,DE,Bank Transfer,No,8,66,Toys
10556,11676,491.1743147,EUR,7-9-24,Completed,IN,PayPal,No,4,52,Home & Kitchen
10557,10269,14.56337682,INR,7-10-24,Completed,IN,PayPal,No,1,59,Toys
10558,5400,383.2050936,GBP,7-11-24,Completed,DE,Bank Transfer,No,9,42,Clothing
10559,5292,357.7099243,USD,7-12-24,Completed,UK,Credit Card,No,10,66,Electronics
10560,5807,287.8574946,EUR,7-13-24,Completed,US,Bitcoin,No,8,37,Electronics
10561,14732,308.6443277,INR,7-14-24,Completed,IN,Bitcoin,No,7,69,Automotive
10562,14193,207.7685364,BTC,7-15-24,Completed,CA,PayPal,No,2,55,Automotive
10563,6314,175.5068321,BTC,7-16-24,Cancelled,UK,Bitcoin,No,12,60,Automotive
10564,11312,12.07085747,INR,7-17-24,Completed,CA,Bitcoin,No,10,73,Clothing
10565,10638,37.20823983,GBP,7-18-24,Completed,CA,PayPal,No,3,48,Automotive
10566,6606,303.1630392,EUR,7-19-24,Completed,IN,PayPal,No,7,61,Home & Kitchen
10567,5229,289.3122486,INR,7-20-24,Completed,IN,Bank Transfer,No,10,61,Automotive
10568,6164,127.3832699,EUR,7-21-24,Completed,US,PayPal,No,11,37,Automotive
10569,12195,281.8709231,USD,7-22-24,Completed,US,Bank Transfer,No,8,71,Clothing
10570,12376,41.13095619,EUR,7-23-24,Completed,DE,Credit Card,No,6,47,Clothing
10571,10479,446.0416794,GBP,7-24-24,Completed,CA,Credit Card,No,12,30,Toys
10572,11921,223.428351,BTC,7-25-24,Completed,DE,PayPal,No,12,30,Clothing
10573,10791,367.6641366,EUR,7-26-24,Completed,UK,Bitcoin,No,5,71,Home & Kitchen
10574,14984,186.2021839,BTC,7-27-24,Refunded,US,Bank Transfer,No,7,70,Toys
10575,6215,158.5631424,INR,7-28-24,Completed,CA,PayPal,No,6,36,Toys
10576,12024,166.204894,INR,7-29-24,Refunded,UK,Credit Card,No,8,62,Clothing
